suj,rt,acc,congr,soa,tloc,cloc
11,NaN,0,1,450,1,1
11,NaN,0,1,150,1,1
11,NaN,1,NaN,NaN,NaN,1
11,595.95,1,1,-600,2,2
11,NaN,0,NaN,NaN,1,NaN
11,NaN,0,NaN,NaN,1,NaN
11,479.83,1,1,-150,2,2
11,NaN,1,NaN,NaN,NaN,2
11,486.29,1,0,-150,2,1
11,642.84,1,NaN,NaN,1,NaN
11,520.85,1,1,-150,1,1
11,NaN,1,NaN,NaN,NaN,1
11,526.3,1,1,450,2,2
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,NaN
11,669.52,1,NaN,NaN,2,NaN
11,560.05,1,NaN,NaN,1,NaN
11,675.59,1,0,-600,1,2
11,589.38,1,0,-150,1,2
11,584.82,1,1,-600,2,2
11,567.71,1,NaN,NaN,1,NaN
11,407.63,1,1,-150,2,2
11,425.89,1,1,-600,2,2
11,NaN,1,NaN,NaN,NaN,2
11,476.51,1,0,-600,2,1
11,488.62,1,1,150,2,2
11,NaN,1,NaN,NaN,NaN,2
11,625.6,1,NaN,NaN,1,NaN
11,450.24,1,0,450,2,1
11,NaN,1,NaN,NaN,NaN,2
11,616.93,1,0,450,1,2
11,948.44,1,0,450,2,1
11,856.03,0,NaN,NaN,NaN,1
11,558.68,1,1,450,2,2
11,NaN,1,NaN,NaN,NaN,1
11,527.31,1,0,-150,2,1
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,0,NaN,NaN,NaN,NaN
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,2
11,576.57,1,1,150,2,2
11,545.27,1,0,-600,2,1
11,634.19,1,1,150,1,1
11,527.92,1,0,150,1,2
11,NaN,0,1,-600,1,1
11,537.09,1,NaN,NaN,2,NaN
11,622.91,1,1,-600,1,1
11,579.02,1,NaN,NaN,2,NaN
11,NaN,1,NaN,NaN,NaN,1
11,527.6,1,1,450,1,1
11,487.86,1,1,-150,1,1
11,570.67,1,0,450,1,2
11,643.91,1,1,450,1,1
11,NaN,1,NaN,NaN,NaN,2
11,1119.2,1,0,150,1,2
11,548.09,1,0,150,2,1
11,NaN,0,1,150,1,1
11,NaN,1,NaN,NaN,NaN,2
11,534.45,1,NaN,NaN,2,NaN
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,NaN
11,578.76,1,0,150,2,1
11,521.67,1,0,-150,1,2
11,NaN,1,NaN,NaN,NaN,1
11,619.42,1,0,-600,2,1
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,2
11,NaN,0,NaN,NaN,2,NaN
11,NaN,0,NaN,NaN,1,NaN
11,570.2,1,1,450,2,2
11,NaN,0,NaN,NaN,2,NaN
11,555.74,1,NaN,NaN,1,NaN
11,NaN,1,NaN,NaN,NaN,1
11,NaN,0,NaN,NaN,1,NaN
11,NaN,0,0,150,1,2
11,NaN,0,1,150,1,1
11,NaN,1,NaN,NaN,NaN,NaN
11,1511.7,1,0,150,2,1
11,549.77,1,1,150,2,2
11,547.25,1,0,-600,2,1
11,633.89,1,0,-150,1,2
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,2
11,NaN,0,0,-600,1,2
11,NaN,0,1,450,1,1
11,1331.2,1,1,-150,1,1
11,512.75,1,1,-150,1,1
11,413.8,1,1,-150,2,2
11,497.23,1,0,150,2,1
11,1578.5,0,NaN,NaN,NaN,2
11,1119.9,0,NaN,NaN,NaN,2
11,NaN,0,1,150,1,1
11,860.79,1,1,-600,1,1
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,0,1,-600,1,1
11,NaN,0,1,450,1,1
11,NaN,0,NaN,NaN,2,NaN
11,531.28,1,0,450,2,1
11,NaN,1,NaN,NaN,NaN,1
11,528.7,1,0,-150,1,2
11,932.19,1,0,450,2,1
11,564.94,1,1,-600,2,2
11,400.9,1,0,-150,2,1
11,545.72,1,0,150,1,2
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,1
11,370.59,1,1,-150,2,2
11,470.57,1,0,-150,2,1
11,661.38,1,1,-600,2,2
11,778.74,1,NaN,NaN,1,NaN
11,NaN,0,1,450,2,2
11,NaN,0,0,450,1,2
11,NaN,0,0,-600,1,2
11,NaN,0,0,450,1,2
11,681.94,1,1,150,2,2
11,NaN,1,NaN,NaN,NaN,2
11,529.6,1,NaN,NaN,2,NaN
11,532.41,1,1,450,2,2
11,414.44,1,1,-150,1,1
11,416.64,1,0,-150,2,1
11,446.58,1,1,150,2,2
11,NaN,1,NaN,NaN,NaN,2
11,881.67,1,1,-600,1,1
11,792.35,1,NaN,NaN,2,NaN
11,746.45,1,1,-600,2,2
11,951.07,1,1,-150,2,2
11,NaN,1,NaN,NaN,NaN,2
11,782.55,1,1,-600,2,2
11,609.79,1,0,450,2,1
11,573.33,1,1,-600,1,1
11,NaN,1,NaN,NaN,NaN,2
11,NaN,0,NaN,NaN,1,NaN
11,NaN,1,NaN,NaN,NaN,2
11,549.68,1,0,150,1,2
11,612.25,1,1,450,1,1
11,NaN,0,NaN,NaN,2,NaN
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,1
11,NaN,0,0,-600,1,2
11,NaN,1,NaN,NaN,NaN,1
11,803.03,1,0,450,1,2
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,1
11,580.68,1,1,150,1,1
11,675.98,1,0,150,2,1
11,538.77,1,0,-150,1,2
11,NaN,1,NaN,NaN,NaN,2
11,1354.5,0,NaN,NaN,NaN,2
11,NaN,0,0,450,2,1
11,NaN,1,NaN,NaN,NaN,NaN
11,605.19,1,0,450,1,2
11,NaN,0,1,150,1,1
11,NaN,0,0,-600,2,1
11,668.09,1,NaN,NaN,2,NaN
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,0,NaN,NaN,2,NaN
11,689.25,1,0,-150,1,2
11,657.8,1,0,-600,1,2
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,1
11,921.02,1,NaN,NaN,1,NaN
11,NaN,0,NaN,NaN,1,NaN
11,556.52,1,1,-150,1,1
11,NaN,0,NaN,NaN,1,NaN
11,592.01,1,1,150,2,2
11,574.19,1,1,-150,2,2
11,612.68,1,0,150,1,2
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,1,NaN,NaN,NaN,1
11,517.97,1,1,450,2,2
11,NaN,0,0,-600,2,1
11,664.55,1,0,150,2,1
11,606.59,1,1,450,1,1
11,526.84,1,0,-150,2,1
11,724.89,1,1,150,1,1
11,569.02,1,0,-600,1,2
11,474.94,1,0,-150,2,1
11,NaN,1,NaN,NaN,NaN,NaN
11,485.07,1,0,-150,2,1
11,NaN,0,1,150,2,2
11,591.52,1,NaN,NaN,2,NaN
11,NaN,1,NaN,NaN,NaN,2
11,858.05,1,1,-600,1,1
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,1,NaN,NaN,NaN,2
11,220.48,0,NaN,NaN,NaN,2
11,617.24,1,0,150,2,1
11,596.03,1,0,-150,1,2
11,1467.8,1,0,-600,2,1
11,NaN,0,0,150,1,2
11,NaN,0,1,450,1,1
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,0,0,450,1,2
11,427.83,1,1,-150,2,2
11,577.25,1,1,-600,1,1
11,NaN,0,1,450,2,2
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,0,NaN,NaN,2,NaN
11,508.27,1,NaN,NaN,2,NaN
11,503.67,1,1,150,1,1
11,927.28,1,0,450,1,2
11,NaN,0,0,-600,1,2
11,NaN,0,1,-600,2,2
11,NaN,1,NaN,NaN,NaN,1
11,NaN,0,0,450,2,1
11,640.8,1,1,450,1,1
11,520.28,1,1,-150,2,2
11,564.87,1,0,450,2,1
11,NaN,1,NaN,NaN,NaN,2
11,661.59,1,1,-600,2,2
11,570.75,1,NaN,NaN,2,NaN
11,NaN,1,NaN,NaN,NaN,1
11,901.36,1,0,-150,1,2
11,NaN,1,NaN,NaN,NaN,1
11,580.78,1,0,150,2,1
11,2411.4,0,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,1
11,NaN,0,1,-150,1,1
11,538.86,1,1,150,2,2
11,NaN,0,0,-600,2,1
11,NaN,0,0,150,1,2
11,645.18,1,1,450,2,2
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,2
11,905.16,1,NaN,NaN,1,NaN
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,2
11,1044.3,1,1,-150,1,1
11,692.96,1,NaN,NaN,1,NaN
11,NaN,1,NaN,NaN,NaN,2
11,696.9,1,NaN,NaN,1,NaN
11,NaN,0,NaN,NaN,1,NaN
11,561.32,1,NaN,NaN,1,NaN
11,553.98,1,1,450,2,2
11,589.59,1,0,450,2,1
11,NaN,0,0,450,1,2
11,NaN,0,1,-150,1,1
11,574.18,1,0,-600,2,1
11,467.18,1,1,-150,2,2
11,1035,0,NaN,NaN,NaN,1
11,923.99,1,1,150,1,1
11,NaN,1,NaN,NaN,NaN,2
11,593.4,1,0,150,2,1
11,511.97,1,0,450,2,1
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,0,0,450,1,2
11,712.91,1,0,-600,1,2
11,207.22,1,0,-600,2,1
11,457.69,1,0,-150,2,1
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,2
11,NaN,0,1,-600,1,1
11,422.07,1,0,-150,1,2
11,758.3,1,NaN,NaN,1,NaN
11,NaN,0,0,-600,1,2
11,NaN,0,1,450,1,1
11,529.06,0,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,1
11,665.59,1,1,-600,1,1
11,NaN,1,NaN,NaN,NaN,2
11,NaN,0,NaN,NaN,1,NaN
11,657.59,1,0,-150,1,2
11,NaN,0,NaN,NaN,2,NaN
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,1,NaN,NaN,NaN,NaN
11,575.98,1,0,150,1,2
11,568.79,1,NaN,NaN,2,NaN
11,NaN,1,NaN,NaN,NaN,1
11,683.06,1,1,150,1,1
11,491.6,1,1,-600,2,2
11,490.39,1,1,-150,2,2
11,446,1,0,-150,2,1
11,NaN,0,0,150,1,2
11,560.59,1,1,450,1,1
11,446.57,1,1,-600,2,2
11,492.75,1,NaN,NaN,2,NaN
11,NaN,1,NaN,NaN,NaN,2
11,1148.8,1,1,450,2,2
11,682.87,1,NaN,NaN,1,NaN
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,0,1,-150,1,1
11,NaN,0,NaN,NaN,2,NaN
11,536.11,1,1,150,2,2
11,NaN,1,NaN,NaN,NaN,1
11,643.52,1,0,150,2,1
11,NaN,1,NaN,NaN,NaN,1
11,1252.5,0,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,2
11,552.35,1,1,150,2,2
11,NaN,1,NaN,NaN,NaN,2
11,NaN,0,NaN,NaN,1,NaN
11,NaN,1,NaN,NaN,NaN,1
11,575.44,1,1,-150,2,2
11,450.6,1,1,-600,2,2
11,436.61,1,0,-150,2,1
11,453.94,1,0,-150,1,2
11,NaN,1,NaN,NaN,NaN,NaN
11,525.78,1,NaN,NaN,2,NaN
11,631.29,1,0,-600,1,2
11,450.03,1,0,450,2,1
11,1138.6,1,0,150,1,2
11,644.77,1,1,450,2,2
11,453.5,1,1,-150,2,2
11,434.79,1,1,-150,1,1
11,1694.9,0,NaN,NaN,NaN,1
11,543.81,1,1,150,1,1
11,531.85,1,1,150,2,2
11,NaN,1,NaN,NaN,NaN,1
11,1140.4,0,NaN,NaN,NaN,1
11,NaN,0,NaN,NaN,1,NaN
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,1
11,NaN,0,1,450,1,1
11,468.34,1,0,-150,2,1
11,951.12,1,NaN,NaN,1,NaN
11,NaN,0,0,-600,2,1
11,566.53,1,NaN,NaN,2,NaN
11,NaN,0,0,450,1,2
11,NaN,1,NaN,NaN,NaN,2
11,528.05,1,NaN,NaN,2,NaN
11,NaN,0,0,450,1,2
11,547.58,1,0,450,2,1
11,471.16,1,1,-150,1,1
11,NaN,0,0,150,2,1
11,NaN,1,NaN,NaN,NaN,2
11,504.61,1,0,-150,1,2
11,NaN,1,NaN,NaN,NaN,2
11,623.42,1,1,-600,2,2
11,NaN,1,NaN,NaN,NaN,2
11,NaN,0,1,150,2,2
11,616.32,1,0,150,1,2
11,NaN,1,NaN,NaN,NaN,NaN
11,659.91,1,NaN,NaN,1,NaN
11,657.03,1,1,-600,1,1
11,691.53,1,1,450,1,1
11,NaN,1,NaN,NaN,NaN,1
11,NaN,0,0,150,2,1
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,2
11,NaN,0,NaN,NaN,2,NaN
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,1
11,1100.3,1,0,-600,2,1
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,0,1,-600,1,1
11,NaN,0,0,-600,1,2
11,NaN,1,NaN,NaN,NaN,2
11,1557.6,1,1,150,1,1
11,NaN,0,1,450,2,2
11,NaN,1,NaN,NaN,NaN,2
11,661.93,1,1,450,1,1
11,NaN,0,1,150,1,1
11,527.36,1,0,150,1,2
11,523.44,1,NaN,NaN,1,NaN
11,474.84,1,1,-150,1,1
11,563.51,1,NaN,NaN,1,NaN
11,NaN,1,NaN,NaN,NaN,NaN
11,548.28,1,1,150,2,2
11,514.39,1,1,-150,2,2
11,393.25,1,1,-150,1,1
11,NaN,0,0,150,1,2
11,NaN,0,NaN,NaN,2,NaN
11,NaN,0,1,-600,1,1
11,NaN,0,0,-600,2,1
11,NaN,0,NaN,NaN,1,NaN
11,NaN,1,NaN,NaN,NaN,NaN
11,553.78,1,0,450,2,1
11,NaN,1,NaN,NaN,NaN,1
11,2457.4,0,NaN,NaN,NaN,2
11,NaN,0,1,150,1,1
11,592.08,1,1,450,2,2
11,NaN,0,0,150,2,1
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,0,0,450,1,2
11,704.34,1,1,-600,1,1
11,NaN,1,NaN,NaN,NaN,2
11,NaN,0,NaN,NaN,2,NaN
11,NaN,0,1,-600,2,2
11,NaN,1,NaN,NaN,NaN,2
11,694.98,1,1,450,2,2
11,NaN,1,NaN,NaN,NaN,1
11,657.8,1,0,450,1,2
11,538.59,1,0,450,2,1
11,487.91,1,0,-150,1,2
11,NaN,1,NaN,NaN,NaN,1
11,NaN,0,0,-150,1,2
11,NaN,0,0,-600,1,2
11,1441.1,0,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,2
11,NaN,0,1,450,1,1
11,NaN,1,NaN,NaN,NaN,1
11,600.64,1,0,150,2,1
11,772.05,1,0,-600,2,1
11,NaN,0,0,-150,2,1
11,NaN,1,NaN,NaN,NaN,2
11,NaN,0,1,150,2,2
11,469.79,1,0,-150,2,1
11,NaN,0,NaN,NaN,1,NaN
11,1444.5,1,NaN,NaN,2,NaN
11,NaN,1,NaN,NaN,NaN,2
11,NaN,0,0,-600,1,2
11,552.13,1,NaN,NaN,2,NaN
11,NaN,1,NaN,NaN,NaN,1
11,1399.6,1,1,-150,2,2
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,1
11,517.99,1,1,-600,2,2
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,NaN
11,548.67,1,NaN,NaN,1,NaN
11,NaN,1,NaN,NaN,NaN,1
11,638.1,1,1,-600,1,1
11,520.81,1,NaN,NaN,2,NaN
11,550.02,1,0,-600,2,1
11,NaN,0,NaN,NaN,2,NaN
11,481.56,1,0,-150,2,1
11,627.65,1,0,150,1,2
11,530.08,1,0,-150,1,2
11,NaN,1,NaN,NaN,NaN,2
11,NaN,0,1,150,1,1
11,NaN,0,1,450,2,2
11,845.82,1,0,-600,1,2
11,1139.6,1,1,450,1,1
11,NaN,0,NaN,NaN,1,NaN
11,NaN,0,0,450,2,1
11,NaN,0,0,-600,1,2
11,NaN,0,1,-150,1,1
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,2
11,681.16,1,1,-150,1,1
11,NaN,0,1,450,2,2
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,2
11,839.8,1,0,450,1,2
11,538.75,1,1,-600,1,1
11,602.68,1,1,150,1,1
11,NaN,1,NaN,NaN,NaN,1
11,526.78,1,0,150,2,1
11,NaN,0,0,150,1,2
11,NaN,1,NaN,NaN,NaN,NaN
11,592.64,1,1,-600,2,2
11,629.84,1,NaN,NaN,1,NaN
11,NaN,0,1,450,1,1
11,472.7,1,1,-150,2,2
11,NaN,0,0,450,2,1
11,NaN,1,NaN,NaN,NaN,2
11,1199.7,1,0,-150,1,2
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,1,NaN,NaN,NaN,1
11,NaN,0,NaN,NaN,2,NaN
11,644.28,1,1,150,2,2
11,NaN,0,0,-600,2,1
11,NaN,1,NaN,NaN,NaN,2
11,443.2,1,0,-150,2,1
11,737.13,1,1,-600,2,2
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,0,0,450,1,2
11,809.58,1,1,150,2,2
11,NaN,0,0,150,2,1
11,NaN,0,NaN,NaN,1,NaN
11,1033.1,1,NaN,NaN,2,NaN
11,NaN,1,NaN,NaN,NaN,2
11,563.68,1,1,150,1,1
11,NaN,0,NaN,NaN,1,NaN
11,552.08,1,NaN,NaN,2,NaN
11,482.78,1,NaN,NaN,2,NaN
11,531.23,1,0,-600,1,2
11,432.37,1,1,150,2,2
11,510.83,1,NaN,NaN,2,NaN
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,NaN
11,450.02,1,1,450,2,2
11,669.08,1,1,150,1,1
11,577.28,1,0,150,1,2
11,NaN,1,NaN,NaN,NaN,1
11,489.44,1,1,150,2,2
11,628.08,1,0,150,2,1
11,555.47,1,1,-600,2,2
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,NaN
11,603.1,1,1,450,1,1
11,NaN,1,NaN,NaN,NaN,1
11,NaN,0,0,450,2,1
11,697.27,1,0,-150,1,2
11,NaN,1,NaN,NaN,NaN,1
11,1806.4,0,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,NaN
11,607.11,1,1,-150,2,2
11,538.52,1,0,-600,2,1
11,NaN,0,0,150,1,2
11,528.06,1,0,450,1,2
11,450.29,1,0,450,2,1
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,1
11,513.08,1,1,-600,2,2
11,NaN,1,NaN,NaN,NaN,1
11,NaN,0,0,-150,1,2
11,NaN,1,NaN,NaN,NaN,1
11,NaN,0,0,150,2,1
11,674.36,1,1,450,1,1
11,470.43,1,0,-150,2,1
11,580.97,1,0,-600,1,2
11,630.85,1,1,-600,1,1
11,468.86,1,1,450,2,2
11,NaN,0,NaN,NaN,1,NaN
11,NaN,0,1,-600,1,1
11,NaN,1,NaN,NaN,NaN,NaN
11,550.11,1,NaN,NaN,1,NaN
11,1428.8,1,0,-600,2,1
11,655.43,1,0,-150,2,1
11,NaN,1,NaN,NaN,NaN,2
11,590.35,1,1,-150,1,1
11,NaN,1,NaN,NaN,NaN,2
11,NaN,0,0,450,1,2
11,1010.2,0,NaN,NaN,NaN,2
11,566.98,1,1,-150,2,2
11,681.46,1,NaN,NaN,1,NaN
11,NaN,0,1,-150,1,1
11,827.61,1,NaN,NaN,2,NaN
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,2
11,NaN,0,0,450,1,2
11,NaN,0,0,150,2,1
11,1018.9,1,NaN,NaN,1,NaN
11,582.46,1,NaN,NaN,2,NaN
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,1,NaN,NaN,NaN,2
11,446.01,1,1,-150,1,1
11,589.23,1,NaN,NaN,2,NaN
11,487.31,1,0,-600,1,2
11,NaN,0,0,-600,1,2
11,486.15,1,0,-150,1,2
11,NaN,1,NaN,NaN,NaN,2
11,450.08,1,1,450,1,1
11,626.62,1,1,450,2,2
11,439.71,1,0,450,1,2
11,609.43,1,1,-150,1,1
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,1
11,438.89,1,1,-600,1,1
11,614.19,1,1,150,1,1
11,517.56,1,NaN,NaN,2,NaN
11,462.39,1,0,150,1,2
11,NaN,1,NaN,NaN,NaN,1
11,450.1,1,1,450,2,2
11,545.82,1,NaN,NaN,1,NaN
11,NaN,1,NaN,NaN,NaN,NaN
11,483.4,1,0,-150,2,1
11,574.09,1,NaN,NaN,1,NaN
11,480.15,1,NaN,NaN,2,NaN
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,1,NaN,NaN,NaN,1
11,461.78,1,0,-150,2,1
11,641.13,1,1,450,1,1
11,448.22,1,1,-150,2,2
11,452,1,1,-600,2,2
11,730.11,1,0,-600,2,1
11,NaN,0,0,150,1,2
11,502.96,1,1,150,2,2
11,NaN,1,NaN,NaN,NaN,2
11,567.59,1,1,150,2,2
11,NaN,0,0,450,2,1
11,NaN,1,NaN,NaN,NaN,1
11,NaN,0,1,150,1,1
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,1,NaN,NaN,NaN,1
11,437.62,1,0,150,2,1
11,NaN,0,NaN,NaN,1,NaN
11,NaN,0,1,-600,1,1
11,802.34,1,0,-600,2,1
11,NaN,1,NaN,NaN,NaN,1
11,NaN,0,0,-150,1,2
11,734.2,1,1,-600,2,2
11,578.79,1,1,-150,2,2
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,1
11,575.45,1,0,450,2,1
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,1
11,960.07,1,0,-150,1,2
11,NaN,1,NaN,NaN,NaN,1
11,NaN,0,1,150,2,2
11,865.71,1,NaN,NaN,2,NaN
11,NaN,1,NaN,NaN,NaN,2
11,750.17,1,1,-600,1,1
11,424.53,1,1,-150,1,1
11,NaN,0,1,450,2,2
11,NaN,0,1,-600,1,1
11,NaN,0,1,150,1,1
11,412.38,1,0,-150,2,1
11,547.83,1,0,450,2,1
11,573.39,1,1,450,1,1
11,NaN,0,1,-600,2,2
11,1068.9,1,1,450,1,1
11,434.03,1,0,-150,2,1
11,1011.7,1,0,150,2,1
11,561.61,1,NaN,NaN,2,NaN
11,2017.7,1,0,450,1,2
11,649.25,1,0,150,1,2
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,0,NaN,NaN,1,NaN
11,699.23,1,NaN,NaN,1,NaN
11,NaN,1,NaN,NaN,NaN,2
11,523.44,1,1,-150,2,2
11,1371.6,0,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,1,NaN,NaN,NaN,1
11,553.64,1,1,150,1,1
11,586.6,1,1,150,2,2
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,NaN
11,542.18,1,1,-150,2,2
11,634.38,1,1,-600,2,2
11,NaN,0,NaN,NaN,1,NaN
11,554.97,1,0,-150,1,2
11,693.13,1,0,-600,1,2
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,2
11,487.39,1,1,-150,1,1
11,NaN,1,NaN,NaN,NaN,NaN
11,NaN,0,1,450,2,2
11,NaN,0,0,-600,2,1
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,1
11,NaN,0,0,450,1,2
11,NaN,0,NaN,NaN,2,NaN
11,NaN,0,0,-600,2,1
11,NaN,0,NaN,NaN,1,NaN
11,NaN,0,0,150,1,2
11,1391.9,1,0,150,2,1
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,2
11,504.99,1,NaN,NaN,2,NaN
11,NaN,0,0,450,2,1
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,1
11,481.4,1,0,-150,2,1
11,521.47,1,1,-150,1,1
11,530.9,1,0,450,2,1
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,1
11,NaN,0,1,-600,1,1
11,511.19,1,1,-150,1,1
11,NaN,1,NaN,NaN,NaN,1
11,545.23,1,NaN,NaN,1,NaN
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,2
11,524.97,1,1,150,2,2
11,NaN,0,NaN,NaN,2,NaN
11,523.27,1,1,-600,2,2
11,NaN,0,0,-600,2,1
11,NaN,0,0,-600,2,1
11,492.54,1,0,150,1,2
11,410.72,1,1,-150,2,2
11,NaN,0,0,450,1,2
11,512.94,1,1,450,2,2
11,NaN,1,NaN,NaN,NaN,1
11,615.72,1,NaN,NaN,1,NaN
11,489.74,1,NaN,NaN,1,NaN
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,2
11,NaN,1,NaN,NaN,NaN,NaN
11,704.16,1,1,450,1,1
11,NaN,0,1,450,1,1
11,549.61,1,1,150,1,1
11,NaN,1,NaN,NaN,NaN,2
11,524.57,1,0,150,2,1
11,NaN,0,0,150,2,1
11,699.86,1,NaN,NaN,2,NaN
11,574.74,1,NaN,NaN,1,NaN
11,450.12,1,NaN,NaN,2,NaN
11,NaN,0,0,-600,1,2
11,780.81,1,1,-600,1,1
11,NaN,0,1,-600,2,2
11,531.55,1,0,-150,1,2
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,NaN
11,507.23,1,0,-150,1,2
11,679.78,1,1,-150,2,2
11,NaN,1,NaN,NaN,NaN,NaN
11,2053.5,1,0,150,1,2
11,546.34,1,0,450,2,1
11,NaN,1,NaN,NaN,NaN,1
11,NaN,1,NaN,NaN,NaN,2
11,580.65,1,NaN,NaN,2,NaN
11,NaN,0,0,450,1,2
11,NaN,1,NaN,NaN,NaN,1
11,NaN,0,1,450,2,2
11,NaN,0,1,150,1,1
11,700.83,1,0,-600,1,2
11,NaN,1,NaN,NaN,NaN,NaN
11,477.72,1,0,-150,2,1
11,1671.1,0,NaN,NaN,NaN,2
11,NaN,0,1,150,2,2
11,1010.3,1,0,-600,1,2
11,534.96,1,1,150,1,1
11,NaN,0,1,150,2,2
11,523.2,1,NaN,NaN,2,NaN
11,NaN,0,0,150,2,1
11,NaN,0,NaN,NaN,1,NaN
11,455.96,1,1,-150,1,1
11,NaN,0,1,450,1,1
